"﻿""Student""",Subject,Course,Week,Minutes,Accuracy,Mastered Lessons
Anon#1551,Math,Grade 3,2025-07-19 00:00:00,48.71,0.8666666666666667,4
Anon#1551,Math,Kindergarten - Math,2025-07-21 00:00:00,0,1,1
Anon#1563,Math,Grade 1,2025-07-18 00:00:00,9.07,0.8285714285714286,0
Anon#1563,Math,Grade 1,2025-07-19 00:00:00,4.03,0.9047619047619048,0
Anon#1563,Math,Grade 1,2025-07-20 00:00:00,22.74,0.8918918918918919,1
Anon#1563,Math,Grade 1,2025-07-21 00:00:00,26.43,0.8666666666666667,1
Anon#1563,Math,Grade 1,2025-07-22 00:00:00,27.46,0.8103448275862069,8
Anon#1563,Math,Grade 1,2025-07-24 00:00:00,18.62,0.7037037037037037,0
Anon#1583,Math,Grade 4,2025-07-21 00:00:00,24.47,0.6774193548387096,2
Anon#1583,Math,Grade 4,2025-07-22 00:00:00,18.37,0.7894736842105263,2
Anon#1587,Language,Language Arts - 4,2025-07-19 00:00:00,1.03,0.6,0
Anon#1587,Language,Language Arts - 4,2025-07-21 00:00:00,0.63,0.3333333333333333,0
Anon#1587,Language,Language Arts - 4,2025-07-23 00:00:00,23.91,0.76,0
Anon#1587,Math,Math - 3,2025-07-19 00:00:00,13.32,0.9577464788732394,3
Anon#1587,Math,Math - 3,2025-07-21 00:00:00,0.48,1,1
Anon#1587,Reading,751L-900L,2025-07-21 00:00:00,15.38,0.6428571428571429,1
Anon#1587,Science,Science - 3,2025-07-19 00:00:00,5.58,0.9411764705882353,1
Anon#1587,Science,Science - 3,2025-07-23 00:00:00,11.32,1,1
Anon#1589,Math,Geometry,2025-07-24 00:00:00,34.99,0.625,1
Anon#1589,Math,Grade 5,2025-07-22 00:00:00,0,1,0
Anon#1589,Math,Grade 7,2025-07-18 00:00:00,30.67,0.8571428571428571,1
Anon#1589,Math,Grade 7,2025-07-19 00:00:00,29.55,0.9047619047619048,1
Anon#1589,Math,Grade 7,2025-07-20 00:00:00,31.66,1,2
Anon#1589,Math,Grade 7,2025-07-21 00:00:00,33.33,0.6666666666666666,1
Anon#1589,Math,Grade 7,2025-07-22 00:00:00,30.45,0.8666666666666667,7
Anon#1589,Math,Grade 7,2025-07-23 00:00:00,31.28,0.8,1
Anon#1589,Math,Grade 7,2025-07-24 00:00:00,0,0.6,1
Anon#1601,Math,Grade 5,2025-07-18 00:00:00,12.97,,0
Anon#1601,Math,Grade 5,2025-07-19 00:00:00,5.16,,0
Anon#1601,Math,Grade 5,2025-07-20 00:00:00,5.38,,0
Anon#1601,Math,Grade 5,2025-07-21 00:00:00,12.99,,0
Anon#1601,Math,Grade 5,2025-07-22 00:00:00,9.87,,0
Anon#1601,Math,Grade 5,2025-07-23 00:00:00,3.7,1,1
Anon#1601,Math,Grade 5,2025-07-24 00:00:00,12.81,,3
Anon#1604,Math,Grade 1,2025-07-19 00:00:00,20.89,0.9240506329113924,11
Anon#1634,Math,Grade 6,2025-07-18 00:00:00,26.71,0.8888888888888888,2
Anon#1634,Math,Grade 6,2025-07-19 00:00:00,35.48,0.9354838709677419,4
Anon#1634,Math,Grade 6,2025-07-20 00:00:00,27.42,0.9545454545454546,3
Anon#1634,Math,Grade 6,2025-07-21 00:00:00,32.56,0.9090909090909091,5
Anon#1634,Math,Grade 6,2025-07-23 00:00:00,28.02,1,1
Anon#1634,Math,Grade 6,2025-07-24 00:00:00,19.06,,0
Anon#1638,Math,Grade 7,2025-07-20 00:00:00,14.05,,0
Anon#1638,Math,Grade 7,2025-07-21 00:00:00,27.49,0.8571428571428571,4
Anon#1638,Math,Grade 7,2025-07-23 00:00:00,18.41,0.8,2
Anon#1645,Math,Grade 1,2025-07-18 00:00:00,31.77,0.9905660377358491,24
Anon#1645,Math,Grade 1,2025-07-19 00:00:00,31.34,0.9767441860465116,6
Anon#1645,Math,Grade 1,2025-07-20 00:00:00,47.72,0.9836065573770492,10
Anon#1645,Math,Grade 1,2025-07-21 00:00:00,23.66,1,3
Anon#1645,Math,Grade 1,2025-07-22 00:00:00,30.25,0.9487179487179487,7
Anon#1645,Math,Grade 1,2025-07-23 00:00:00,31.07,1,10
Anon#1645,Math,Grade 1,2025-07-24 00:00:00,29.34,0.95,7
Anon#1705,Math,Math - 6,2025-07-22 00:00:00,81.39,0.8947368421052632,1
Anon#1705,Math,Math - 6,2025-07-23 00:00:00,0,0.7619047619047619,0
Anon#1705,Math,Math - 6,2025-07-24 00:00:00,109.95,0.8225806451612904,1
Anon#1705,Math,Math - Others,2025-07-22 00:00:00,0,0.8235294117647058,1
Anon#1705,Math,Math - Others,2025-07-23 00:00:00,87.13,0.6470588235294118,1
Anon#1760,Math,Grade 1,2025-07-18 00:00:00,14.01,,0
Anon#1760,Math,Grade 1,2025-07-19 00:00:00,32.11,,0
Anon#1760,Math,Grade 1,2025-07-20 00:00:00,9.2,,0
Anon#1760,Math,Grade 1,2025-07-21 00:00:00,9.83,,0
Anon#1760,Math,Grade 1,2025-07-24 00:00:00,12.98,1,0
Anon#1803,Math,Math - 6,2025-07-18 00:00:00,102.35,0.8918918918918919,5
Anon#1803,Math,Math - 6,2025-07-21 00:00:00,30.72,1,0
Anon#1803,Math,Math - 6,2025-07-22 00:00:00,81.29,0.8378378378378378,5
Anon#1803,Science,Science - 5,2025-07-22 00:00:00,35.77,0.859375,1
Anon#1803,Science,Science - 6,2025-07-18 00:00:00,0,0.9166666666666666,1
Anon#1803,Science,Science - 7,2025-07-18 00:00:00,0,0.8888888888888888,1
Anon#1803,Science,Science - Others,2025-07-18 00:00:00,51.36,0.7142857142857143,1
Anon#1803,Science,Science - Others,2025-07-21 00:00:00,44.35,0.7647058823529411,0
Anon#1803,Science,Science - Others,2025-07-22 00:00:00,0,0.8,1
Anon#1807,Language,Language Arts - 5,2025-07-21 00:00:00,5.42,1,1
Anon#1807,Language,Language Arts - 5,2025-07-22 00:00:00,3.68,0.9354838709677419,1
Anon#1807,Math,Math - 5,2025-07-21 00:00:00,11.09,0.9642857142857143,1
Anon#1807,Math,Math - 5,2025-07-22 00:00:00,17.03,0.72,1
Anon#1807,Reading,1051L-1200L,2025-07-22 00:00:00,20.88,0.5555555555555556,0
Anon#1807,Reading,1051L-1200L,2025-07-23 00:00:00,0,1,1
Anon#1807,Reading,601L-750L,2025-07-23 00:00:00,3.1,0.4444444444444444,0
Anon#1807,Reading,901L-1050L,2025-07-21 00:00:00,14.14,0.8888888888888888,1
Anon#1807,Reading,901L-1050L,2025-07-22 00:00:00,0,0.8571428571428571,1
Anon#1807,Science,Science - 5,2025-07-21 00:00:00,5.21,1,1
Anon#1807,Science,Science - 5,2025-07-22 00:00:00,13.46,0.8260869565217391,1
Anon#1814,Math,Grade 3,2025-07-22 00:00:00,1.43,1,1
Anon#1814,Math,Grade 3,2025-07-23 00:00:00,7.59,0.6363636363636364,0
Anon#1814,Math,Grade 3,2025-07-24 00:00:00,2.58,1,2
Anon#1819,Math,Grade 6,2025-07-20 00:00:00,34.07,1,0
Anon#1832,Language,Language Arts - 8,2025-07-18 00:00:00,0.78,0,0
Anon#1832,Language,Language Arts - 8,2025-07-19 00:00:00,10.58,0.6979166666666666,1
Anon#1832,Language,Language Arts - 8,2025-07-21 00:00:00,37.12,0.581081081081081,1
Anon#1832,Math,Grade 7,2025-07-21 00:00:00,0.17,,
Anon#1832,Math,Math - 8,2025-07-18 00:00:00,1,0.5,0
Anon#1832,Math,Math - 8,2025-07-19 00:00:00,31.71,0.8,1
Anon#1832,Math,Math - 8,2025-07-20 00:00:00,145.46,0.7521367521367521,1
Anon#1832,Math,Math - 8,2025-07-21 00:00:00,352.93,0.7026143790849673,2
Anon#1832,Reading,1051L-1200L,2025-07-20 00:00:00,0,0.875,1
Anon#1832,Reading,301L-450L,2025-07-21 00:00:00,0,0.875,1
Anon#1832,Reading,451L-600L,2025-07-21 00:00:00,48.29,0.8,1
Anon#1832,Reading,751L-900L,2025-07-21 00:00:00,0,0.3333333333333333,0
Anon#1832,Reading,901L-1050L,2025-07-20 00:00:00,33.39,0.8888888888888888,1
Anon#1832,Reading,901L-1050L,2025-07-21 00:00:00,0,0.5714285714285714,0
Anon#1832,Science,Science - 7,2025-07-21 00:00:00,3.77,0.8333333333333334,0
Anon#1845,Math,Grade 5,2025-07-18 00:00:00,37.01,1,1
Anon#1845,Math,Grade 5,2025-07-22 00:00:00,32.16,0.7777777777777778,0
Anon#1845,Math,Grade 6,2025-07-19 00:00:00,29.62,0.875,1
Anon#1845,Math,Grade 6,2025-07-20 00:00:00,52.75,1,2
Anon#1845,Math,Grade 6,2025-07-21 00:00:00,26.23,1,1
Anon#1845,Math,Grade 6,2025-07-22 00:00:00,0,1,2
Anon#1845,Math,Grade 6,2025-07-23 00:00:00,34.39,1,1
Anon#1845,Math,Grade 6,2025-07-24 00:00:00,25.25,1,1
Anon#1847,Math,Algebra I,2025-07-22 00:00:00,0,1,1
Anon#1847,Math,Algebra I,2025-07-23 00:00:00,2.92,,
Anon#1847,Math,Algebra I,2025-07-24 00:00:00,23.66,1,4
Anon#1847,Math,Grade 6,2025-07-20 00:00:00,60.45,0.8,1
Anon#1847,Math,Grade 7,2025-07-20 00:00:00,0,,0
Anon#1847,Math,Grade 7,2025-07-21 00:00:00,28.77,1,0
Anon#1847,Math,Grade 7,2025-07-22 00:00:00,26.41,1,0
Anon#1847,Math,Math - 8th grade,2025-07-20 00:00:00,0,,0
Anon#1847,Math,Math - 8th grade,2025-07-24 00:00:00,0,,3
Anon#1858,Math,Math - K,2025-07-23 00:00:00,23.89,0.8,1
Anon#1858,Math,Math - Others,2025-07-23 00:00:00,0,0.7894736842105263,1
Anon#1871,Language,Language Arts - 3,2025-07-18 00:00:00,8.87,0.8333333333333334,1
Anon#1871,Language,Language Arts - 3,2025-07-21 00:00:00,45.25,0.8679245283018868,2
Anon#1871,Language,Language Arts - 3,2025-07-22 00:00:00,1.45,0.25,0
Anon#1871,Math,Math - 3,2025-07-18 00:00:00,0,1,1
Anon#1871,Math,Math - 3,2025-07-21 00:00:00,10.22,0.9605263157894737,3
Anon#1871,Math,Math - 3,2025-07-22 00:00:00,14.44,0.9090909090909091,1
Anon#1871,Math,Math - 3,2025-07-24 00:00:00,0,0.9310344827586207,1
Anon#1871,Math,Math - Others,2025-07-18 00:00:00,6.76,1,2
Anon#1871,Math,Math - Others,2025-07-22 00:00:00,0,0.7272727272727273,0
Anon#1871,Math,Math - Others,2025-07-24 00:00:00,22.14,0.8378378378378378,2
Anon#1882,Math,Mathacademy,2025-07-18 00:00:00,0,0.8271604938271605,14
Anon#1882,Math,Mathacademy,2025-07-21 00:00:00,0,0.7272727272727273,9
Anon#1882,Math,Mathacademy,2025-07-22 00:00:00,0,0.7368421052631579,12
Anon#1897,Language,Language Arts - 4,2025-07-18 00:00:00,6.94,1,1
Anon#1897,Language,Language Arts - 4,2025-07-24 00:00:00,13.07,0.9104477611940298,2
Anon#1897,Language,Language Arts - 5,2025-07-21 00:00:00,29.73,0.673469387755102,0
Anon#1897,Language,Language Arts - 5,2025-07-23 00:00:00,21.39,0.8372093023255814,1
Anon#1897,Math,Math - 4,2025-07-18 00:00:00,28.32,0.9302325581395349,2
Anon#1897,Math,Math - 4,2025-07-21 00:00:00,0,0.9411764705882353,1
Anon#1897,Math,Math - 4,2025-07-23 00:00:00,0,0.8947368421052632,1
Anon#1897,Math,Math - 4,2025-07-24 00:00:00,26.62,0.8695652173913043,1
Anon#1897,Math,Math - Others,2025-07-21 00:00:00,25.14,0.9310344827586207,1
Anon#1897,Math,Math - Others,2025-07-23 00:00:00,23.51,0.8,1
Anon#1897,Reading,1051L-1200L,2025-07-18 00:00:00,37.55,0.8571428571428571,2
Anon#1897,Reading,901L-1050L,2025-07-23 00:00:00,26.23,0.7142857142857143,0
Anon#1897,Science,Science - 3,2025-07-18 00:00:00,1.94,1,0
Anon#1897,Science,Science - 3,2025-07-21 00:00:00,18.01,0.7419354838709677,0
Anon#1897,Science,Science - 3,2025-07-23 00:00:00,22.16,0.8441558441558441,1
Anon#1897,Science,Science - 3,2025-07-24 00:00:00,11.58,0.3333333333333333,0
Anon#1903,Language,Language Arts - 1,2025-07-20 00:00:00,0,0.9285714285714286,1
Anon#1903,Language,Language Arts - 1,2025-07-21 00:00:00,6.93,1,3
Anon#1903,Language,Language Arts - 2,2025-07-20 00:00:00,26.98,0.8571428571428571,3
Anon#1903,Language,Language Arts - 2,2025-07-22 00:00:00,19.65,0.8345323741007195,3
Anon#1903,Language,Language Arts - 2,2025-07-23 00:00:00,24.02,0.8068181818181818,3
Anon#1903,Math,Math - 1,2025-07-20 00:00:00,15.85,0.95,2
Anon#1903,Math,Math - 1,2025-07-21 00:00:00,33.36,0.8192771084337349,3
Anon#1903,Math,Math - 1,2025-07-22 00:00:00,4.39,0.9411764705882353,1
Anon#1903,Math,Math - 1,2025-07-23 00:00:00,0,0.9393939393939394,2
Anon#1903,Math,Math - Others,2025-07-20 00:00:00,0,1,1
Anon#1903,Math,Math - Others,2025-07-22 00:00:00,0,1,0
Anon#1903,Math,Math - Others,2025-07-23 00:00:00,16.87,0.8732394366197183,3
Anon#1903,Reading,1051L-1200L,2025-07-21 00:00:00,0,0.4444444444444444,0
Anon#1903,Reading,1051L-1200L,2025-07-22 00:00:00,0,0.5555555555555556,0
Anon#1903,Reading,1051L-1200L,2025-07-23 00:00:00,0,0.375,0
Anon#1903,Reading,751L-900L,2025-07-23 00:00:00,0,0.375,0
Anon#1903,Reading,901L-1050L,2025-07-21 00:00:00,30.14,0.5294117647058824,0
Anon#1903,Reading,901L-1050L,2025-07-22 00:00:00,28,0.5625,0
Anon#1903,Reading,901L-1050L,2025-07-23 00:00:00,17.43,0.375,0
Anon#1903,Science,Science - 3,2025-07-20 00:00:00,13.08,0.7735849056603774,3
Anon#1903,Science,Science - 3,2025-07-21 00:00:00,0.18,,0
Anon#1903,Science,Science - 3,2025-07-23 00:00:00,3.23,0.8787878787878788,2
Anon#1917,Math,Grade 3,2025-07-20 00:00:00,33.83,0.8297872340425532,6
Anon#1917,Math,Grade 3,2025-07-21 00:00:00,32.25,0.8484848484848485,0
Anon#1917,Math,Grade 3,2025-07-22 00:00:00,31.49,0.8653846153846154,1
Anon#1917,Math,Grade 3,2025-07-23 00:00:00,77.23,0.8936170212765957,2
Anon#1920,Language,Language Arts - 4,2025-07-18 00:00:00,15.68,1,1
Anon#1920,Language,Language Arts - 4,2025-07-21 00:00:00,8.92,0.9642857142857143,1
Anon#1920,Language,Language Arts - 4,2025-07-22 00:00:00,23.9,0.9285714285714286,1
Anon#1920,Math,Math - 3,2025-07-18 00:00:00,25.18,1,1
Anon#1920,Math,Math - 3,2025-07-21 00:00:00,91.63,0.7391304347826086,1
Anon#1920,Math,Math - 3,2025-07-22 00:00:00,56.86,0.7666666666666667,1
Anon#1920,Math,Math - 3,2025-07-23 00:00:00,36.14,1,1
Anon#1920,Reading,1051L-1200L,2025-07-21 00:00:00,25.83,0.8888888888888888,1
Anon#1920,Science,Science - 2,2025-07-18 00:00:00,4.43,1,0
Anon#1920,Science,Science - 2,2025-07-21 00:00:00,4.84,1,0
Anon#1920,Science,Science - 4,2025-07-22 00:00:00,40.4,0.96875,1
Anon#1920,Science,Science - 4,2025-07-23 00:00:00,3.03,0.6666666666666666,0
Anon#1921,Language,Language Arts - 10,2025-07-22 00:00:00,8.86,0.96,1
Anon#1921,Math,Math - 8,2025-07-22 00:00:00,60.01,0.7692307692307693,1
Anon#1921,Reading,901L-1050L,2025-07-22 00:00:00,13.72,0.8888888888888888,1
Anon#1921,Science,Science - 7,2025-07-22 00:00:00,18.51,0.8571428571428571,0
Anon#1921,Social Studies,Social Studies - 5,2025-07-22 00:00:00,13.38,0.868421052631579,0
Anon#1926,Math,Math - 4,2025-07-23 00:00:00,16.29,0.9705882352941176,1
Anon#1935,Math,Grade 1,2025-07-23 00:00:00,0,,
Anon#1935,Math,Kindergarten - Math,2025-07-21 00:00:00,56.86,0.8222222222222222,7
Anon#1935,Math,Kindergarten - Math,2025-07-23 00:00:00,15.25,1,22
Anon#1946,Math,Algebra I,2025-07-18 00:00:00,23.53,1,1
Anon#1946,Math,Algebra I,2025-07-19 00:00:00,18.42,1,1
Anon#1946,Math,Algebra I,2025-07-20 00:00:00,8.78,1,1
Anon#1946,Math,Algebra I,2025-07-21 00:00:00,10.64,0.8,1
Anon#1946,Math,Algebra I,2025-07-22 00:00:00,32.24,0.8,1
Anon#1946,Math,Algebra I,2025-07-23 00:00:00,17.15,1,0
Anon#1946,Math,Algebra I,2025-07-24 00:00:00,17.6,1,1
Anon#1951,Math,Grade 4,2025-07-21 00:00:00,0,0.9090909090909091,1
Anon#1951,Math,Grade 4,2025-07-22 00:00:00,0,0.7164179104477612,7
Anon#1958,Math,Grade 3,2025-07-18 00:00:00,34.68,0.6666666666666666,0
Anon#1958,Math,Grade 3,2025-07-19 00:00:00,26.12,0.8,0
Anon#1958,Math,Grade 3,2025-07-20 00:00:00,22.38,,0
Anon#1958,Math,Grade 3,2025-07-21 00:00:00,25.12,0.9583333333333334,0
Anon#1958,Math,Grade 3,2025-07-24 00:00:00,29.57,0.9615384615384616,0
Anon#1958,Math,Grade 4,2025-07-20 00:00:00,0,,
Anon#1965,Math,Grade 2,2025-07-20 00:00:00,10.42,0.875,1
Anon#1965,Math,Grade 2,2025-07-21 00:00:00,11.92,1,1
Anon#1965,Math,Grade 2,2025-07-22 00:00:00,22.6,1,1
Anon#1965,Math,Grade 2,2025-07-23 00:00:00,8.36,0.875,1
Anon#1965,Math,Grade 4,2025-07-19 00:00:00,18.16,0.8,0
Anon#1965,Math,Grade 4,2025-07-20 00:00:00,0,,
Anon#1965,Math,Grade 4,2025-07-21 00:00:00,0,,
Anon#1965,Math,Grade 4,2025-07-23 00:00:00,0,,
Anon#1966,Math,Grade 4,2025-07-18 00:00:00,32.69,,0
Anon#1966,Math,Grade 4,2025-07-19 00:00:00,10.06,1,2
Anon#1966,Math,Grade 4,2025-07-20 00:00:00,42.5,1,1
Anon#1966,Math,Grade 4,2025-07-21 00:00:00,48.22,0.875,1
Anon#1966,Math,Grade 4,2025-07-22 00:00:00,15.38,1,
Anon#1966,Math,Grade 4,2025-07-23 00:00:00,30.13,1,2
Anon#1966,Math,Grade 4,2025-07-24 00:00:00,27.25,1,1
Anon#1978,Math,Grade 3,2025-07-21 00:00:00,34.58,1,0
Anon#1978,Math,Grade 5,2025-07-18 00:00:00,29.85,1,2
Anon#1978,Math,Grade 5,2025-07-19 00:00:00,29.91,,0
Anon#1978,Math,Grade 5,2025-07-20 00:00:00,20.55,,0
Anon#1978,Math,Grade 5,2025-07-21 00:00:00,0,1,1
Anon#1978,Math,Grade 5,2025-07-22 00:00:00,30.79,0.875,0
Anon#1978,Math,Grade 5,2025-07-23 00:00:00,29.96,1,1
Anon#1978,Math,Grade 5,2025-07-24 00:00:00,31.13,1,1
Anon#1981,Language,Language - 3rd grade,2025-07-23 00:00:00,4.51,0.625,1
Anon#1981,Language,Language Arts - 3,2025-07-18 00:00:00,6.01,0.7878787878787878,1
Anon#1981,Language,Language Arts - 3,2025-07-20 00:00:00,2.86,0.8260869565217391,0
Anon#1981,Language,Language Arts - 3,2025-07-23 00:00:00,6.25,0.8461538461538461,1
Anon#1981,Math,Math - 3,2025-07-18 00:00:00,7.45,0.8541666666666666,2
Anon#1981,Math,Math - 3,2025-07-19 00:00:00,0.97,1,0
Anon#1981,Math,Math - 3,2025-07-20 00:00:00,6.76,0.9090909090909091,2
Anon#1981,Math,Math - 3,2025-07-23 00:00:00,9.64,0.6071428571428571,0
Anon#1981,Reading,601L-750L,2025-07-18 00:00:00,0,0.75,0
Anon#1981,Reading,601L-750L,2025-07-20 00:00:00,0,1,1
Anon#1981,Reading,751L-900L,2025-07-18 00:00:00,7.49,0.875,1
Anon#1981,Reading,751L-900L,2025-07-20 00:00:00,8.4,0.5714285714285714,0
Anon#1981,Reading,751L-900L,2025-07-23 00:00:00,0,0.7142857142857143,0
Anon#1981,Reading,901L-1050L,2025-07-23 00:00:00,17.13,0.8571428571428571,1
Anon#1981,Science,Science - 1,2025-07-23 00:00:00,0,0.9523809523809523,2
Anon#1981,Science,Science - 3,2025-07-19 00:00:00,1.63,0.6,0
Anon#1981,Science,Science - 3,2025-07-20 00:00:00,1.11,1,1
Anon#1981,Science,Science - 3,2025-07-23 00:00:00,10.54,0.7368421052631579,2
Anon#1985,Reading,1351L-1500L,2025-07-18 00:00:00,0,0.6666666666666666,0
Anon#2008,Reading,Lalilo,2025-07-24 00:00:00,0,0.6595744680851063,0
Anon#2092,Language,Language Arts - 3,2025-07-18 00:00:00,6.45,0.9411764705882353,1
Anon#2092,Language,Language Arts - 3,2025-07-19 00:00:00,16.61,0.9622641509433962,2
Anon#2092,Language,Language Arts - 3,2025-07-20 00:00:00,0.32,1,1
Anon#2092,Language,Language Arts - 3,2025-07-21 00:00:00,10.17,0.9090909090909091,2
Anon#2092,Language,Language Arts - 3,2025-07-22 00:00:00,7.21,0.9795918367346939,2
Anon#2092,Language,Language Arts - 3,2025-07-24 00:00:00,27.83,0.875,1
Anon#2092,Math,Math - 5,2025-07-20 00:00:00,1.61,0.9375,1
Anon#2092,Math,Math - 5,2025-07-21 00:00:00,11.07,0.96875,2
Anon#2092,Math,Math - Others,2025-07-18 00:00:00,10.16,0.9444444444444444,0
Anon#2092,Math,Math - Others,2025-07-19 00:00:00,11.44,0.8780487804878049,2
Anon#2092,Science,Science - 3,2025-07-19 00:00:00,1.36,1,0
Anon#2092,Science,Science - 3,2025-07-21 00:00:00,9.58,0.8181818181818182,0
Anon#2092,Science,Science - 3,2025-07-22 00:00:00,13.84,0.8148148148148148,0
Anon#2101,Math,Grade 2,2025-07-22 00:00:00,0,1,0
Anon#2101,Math,Grade 2,2025-07-23 00:00:00,0,1,
Anon#2101,Math,Grade 2,2025-07-24 00:00:00,0,,
Anon#2101,Math,Grade 3,2025-07-22 00:00:00,0,1,
Anon#2101,Math,Grade 3,2025-07-23 00:00:00,0,,
Anon#2101,Math,Grade 3,2025-07-24 00:00:00,0,,
Anon#2101,Math,Grade 4,2025-07-22 00:00:00,32.82,1,1
Anon#2101,Math,Grade 4,2025-07-23 00:00:00,0,,
Anon#2101,Math,Grade 4,2025-07-24 00:00:00,39.54,0,
Anon#2101,Math,Grade 5,2025-07-23 00:00:00,43.05,1,1
Anon#2101,Math,Grade 5,2025-07-24 00:00:00,0,0,
Anon#2108,Math,Math - 8th grade,2025-07-18 00:00:00,38.58,,2
Anon#2108,Math,Math - 8th grade,2025-07-20 00:00:00,37.61,0.7777777777777778,0
Anon#2108,Math,Math - 8th grade,2025-07-23 00:00:00,16.68,,0
Anon#2119,Math,Math - 6,2025-07-24 00:00:00,1.04,,0
Anon#2168,Math,4th Grade,2025-07-23 00:00:00,0,1,0
Anon#2168,Math,5th Grade,2025-07-23 00:00:00,0,0.5333333333333333,0
Anon#2168,Math,5th Grade,2025-07-24 00:00:00,0,0.7142857142857143,0
Anon#2185,Math,Grade 3,2025-07-21 00:00:00,19.39,0.5,0
Anon#2185,Math,Grade 3,2025-07-22 00:00:00,14.41,0.875,0
Anon#2193,Science,Science - 3,2025-07-18 00:00:00,10.55,0.7777777777777778,1
Anon#2193,Science,Science - 3,2025-07-22 00:00:00,14.25,0.9583333333333334,1
Anon#2212,Math,Grade 3,2025-07-18 00:00:00,1.91,1,1
Anon#2212,Math,Grade 4,2025-07-19 00:00:00,10.42,0.8421052631578947,2
Anon#2212,Math,Grade 4,2025-07-20 00:00:00,5.16,0.8636363636363636,2
Anon#2212,Math,Grade 4,2025-07-21 00:00:00,11.75,0.8214285714285714,4
Anon#2212,Math,Grade 4,2025-07-23 00:00:00,2.13,1,1
Anon#2212,Math,Grade 4,2025-07-24 00:00:00,1.17,0.8,1
Anon#2227,Math,1st Grade - Math,2025-07-21 00:00:00,28,0.9285714285714286,15
Anon#2227,Math,Grade 1,2025-07-18 00:00:00,29.71,0.9545454545454546,6
Anon#2227,Math,Grade 1,2025-07-20 00:00:00,0,,
Anon#2227,Math,Grade 1,2025-07-22 00:00:00,27.95,0.9642857142857143,9
Anon#2227,Math,Grade 1,2025-07-24 00:00:00,33.25,0.8536585365853658,2
Anon#2227,Math,Grade 2,2025-07-19 00:00:00,25.97,0.8148148148148148,9
Anon#2227,Math,Grade 2,2025-07-20 00:00:00,28.03,0.9230769230769231,3
Anon#2227,Math,Grade 2,2025-07-23 00:00:00,30.98,0.9411764705882353,2
Anon#2228,Math,Grade 4,2025-07-23 00:00:00,42.19,,0
Anon#2229,Math,Grade 4,2025-07-19 00:00:00,27.85,1,0
Anon#2229,Math,Grade 6,2025-07-22 00:00:00,12.4,0.8,1
Anon#2229,Math,Grade 6,2025-07-23 00:00:00,7.9,1,1
Anon#2229,Math,Grade 6,2025-07-24 00:00:00,8.42,0.8,1
Anon#2245,Math,Grade 4,2025-07-19 00:00:00,35.56,1,0
Anon#2245,Math,Grade 4,2025-07-21 00:00:00,33.93,0.9722222222222222,0
Anon#2245,Math,Math - 8th grade,2025-07-18 00:00:00,41.06,0.8,1
Anon#2245,Math,Math - 8th grade,2025-07-19 00:00:00,0,0.5714285714285714,1
Anon#2245,Math,Math - 8th grade,2025-07-20 00:00:00,28.02,1,1
Anon#2245,Math,Math - 8th grade,2025-07-21 00:00:00,0,0.6521739130434783,1
Anon#2245,Math,Math - 8th grade,2025-07-22 00:00:00,35.19,1,1
Anon#2245,Math,Math - 8th grade,2025-07-23 00:00:00,41.28,1,1
Anon#2245,Math,Math - 8th grade,2025-07-24 00:00:00,36.27,1,1
Anon#2253,Math,Algebra I,2025-07-24 00:00:00,0,1,0
Anon#2253,Math,Grade 6,2025-07-18 00:00:00,9.26,0.9459459459459459,0
Anon#2253,Math,Grade 6,2025-07-19 00:00:00,10.14,0.9375,0
Anon#2253,Math,Grade 6,2025-07-20 00:00:00,12.15,0.9285714285714286,0
Anon#2253,Math,Grade 6,2025-07-22 00:00:00,21.2,0.8441558441558441,0
Anon#2253,Math,Grade 7,2025-07-22 00:00:00,0,0.8,0
Anon#2272,Math,Grade 1,2025-07-18 00:00:00,29.61,0.9545454545454546,0
Anon#2272,Math,Grade 1,2025-07-19 00:00:00,27.95,0.9767441860465116,0
Anon#2272,Math,Grade 1,2025-07-20 00:00:00,27.52,1,0
Anon#2272,Math,Grade 1,2025-07-21 00:00:00,19.87,0.9655172413793104,0
Anon#2272,Math,Grade 1,2025-07-23 00:00:00,31.62,0.9824561403508771,0
Anon#2272,Math,Grade 1,2025-07-24 00:00:00,32.79,0.9310344827586207,0
Anon#2290,Math,Grade 5,2025-07-18 00:00:00,55.09,0.8,1
Anon#2290,Math,Grade 5,2025-07-19 00:00:00,58.68,0.8235294117647058,1
Anon#2290,Math,Grade 5,2025-07-20 00:00:00,127.21,0.75,1
Anon#2290,Math,Grade 5,2025-07-21 00:00:00,0.78,,
Anon#2290,Math,Grade 5,2025-07-22 00:00:00,39.14,1,1
Anon#2290,Math,Grade 5,2025-07-23 00:00:00,58.25,1,1
Anon#2290,Math,Grade 5,2025-07-24 00:00:00,62.59,0.8333333333333334,2
Anon#2290,Math,Grade 6,2025-07-20 00:00:00,0,1,0
Anon#2292,Math,Algebra I,2025-07-18 00:00:00,0,,
Anon#2292,Math,Algebra I,2025-07-19 00:00:00,0,,
Anon#2292,Math,Algebra I,2025-07-21 00:00:00,0,,
Anon#2292,Math,Algebra I,2025-07-22 00:00:00,0,,
Anon#2292,Math,Algebra II,2025-07-18 00:00:00,52.81,0.8,1
Anon#2292,Math,Geometry,2025-07-20 00:00:00,49.07,1,1
Anon#2292,Math,Geometry,2025-07-21 00:00:00,9.92,1,1
